imgLink,title,author,descp,novelLink
https://www.biquge7.top//imgs/40525.jpg,星空大帝,飞天琴仙,荒原星走出的天才青年轩辕洪无意中融合星源，踏上一条宇宙强者之路。    复仇已经不是尽头，一步步踏上宇宙巅峰才是目标，轩辕洪注定要站在星空之上，俯视芸芸星辰，万物将会臣服。,https://www.biquge7.top/40525
https://www.biquge7.top//imgs/38858.jpg,剑逆苍穹,EK巧克力,剑道天才，强势崛起，终成一代剑神！    一指诛神皆寂灭，我以我剑逆苍穹！    ,https://www.biquge7.top/38858
https://www.biquge7.top//imgs/37149.jpg,妖皇太子,帝妖皇,口能吞日月，    手可摘星辰。    问君何能尔？    一气返道真。    胸凝五气神，    头顶三花聚。    莫言蚍蜉也撼树，    敢向长空舞狂刀！    ps：希望大家多多支持贴吧！小妖也会经常去看的！感谢支持！    ps：本书中的洪荒大世界和封神洪荒有着巨大差别，如果以为这本书是一开始出生在封神洪荒，开天辟地的时期，然后打爆圣人，争夺气运的故事，请小心谨慎！本书和封神洪荒虽然相似，但是绝不是那样的故事，谢谢配合！,https://www.biquge7.top/37149
https://www.biquge7.top//imgs/38856.jpg,半城风月,十四郎,她来自钟山之巅，披霜带雪，清艳无双，于“情”之一事，偏又没什么天赋，生平最喜不过清茶一杯，看看热闹。    都说她年少多舛，性格古怪，其实她也可以乖巧柔顺，笑靥如花。    都说她毒舌刻薄，傲慢无礼，其实她也可以巧笑倩兮，温柔可亲。    不过——    她·就·是·不·乐·意！    直到那天，她遇见了一个少年。    半城风月半城雪，她一生中的所有风景，都因他而辉煌了起来。    ……,https://www.biquge7.top/38856
https://www.biquge7.top//imgs/50345.jpg,斗罗：震惊，我成了比比东,静谧启示录,一朝穿越斗罗大陆，我本应该加入武魂殿，拳打史莱克，脚踢玉小刚，迎娶千仞雪，出任新教皇，统一全大陆，走向人生巅峰可是谁能告诉我，我为什么成了比比东。,https://www.biquge7.top/50345
https://www.biquge7.top//imgs/50427.jpg,求生种,月中阴,大乾末年，天下大乱，民不聊生。石运带着两个光环而来。一个加速光环，可以加速武功的练习，瞬间掌握最高深的武功技巧。一个破境光环，遇到任何武功瓶颈，都可以瞬间...,https://www.biquge7.top/50427
https://www.biquge7.top//imgs/35148.jpg,全职业法神,西瓜切一半,夏铭带着游戏中的唯一物品穿越魔法世界，在这卷中，记载了数之不尽的魔法知识和各种魔法职业技能。    魔法药剂、材料知识、铭文、附魔、精灵语、龙语……他都精通！    最可怕的是，夏铭发现自己还是一个魔法天才！    传说中星空下第一魔法师，凭借一己之力与整个亡灵法师军团抗衡的法神之神奥兰多，魔法天赋是恐怖的十一级强度。    而夏铭的魔法天赋是：十二级强度！    于是，    传说开始了。,https://www.biquge7.top/35148
https://www.biquge7.top//imgs/50036.jpg,狼与兄弟,纯银耳坠,狼，看似冷酷的外表隐藏着无限柔情，为了家人和兄弟甘愿牺牲自己！    犹如主角王赢的性格，冷酷的不是内心而是对世俗的漠视！    他就像狼王一样无论在哪儿都能成为团队核心，带领着自己的兄弟出生入死，不离不弃！    从大学时代的青涩到步入社会的坎坷，就像是一段不平凡的生存之路！    他们像狼一样，团队合作无间，他们一起开拓、一起战斗、一起创造辉煌！    纵然世事变迁无常，但永远不变的是那一起哭过笑过伤过的兄弟之情！,https://www.biquge7.top/50036
https://www.biquge7.top//imgs/36373.jpg,湛蓝徽章,Deathstate,魔法师的存在，是为了洞悉这个世界的真实。 萨林·梅塔特林，一个普通的魔法师，最初，他只是想改变自己的一点命运。,https://www.biquge7.top/36373
https://www.biquge7.top//imgs/34919.jpg,大周皇族,皇甫奇,天地二魂常在外，唯有命魂住其身。lt;brgt;    命魂住胎，衍化七魄。lt;brgt;    每个人的生命，都是从命魂住胎开始的，但方云的生命，却是从终结的那一刻开始的……lt;brgt;    真正的皇族，不是来自于血统的传承，而是来自命格和灵魂层面的高贵！,https://www.biquge7.top/34919
https://www.biquge7.top//imgs/40641.jpg,噬天,黄塘桥,一本独一无二的修炼魂法，一把斩天噬魂的绝世魔刀，一个少年成长的传奇故事。    ,https://www.biquge7.top/40641
https://www.biquge7.top//imgs/35032.jpg,傲剑凌云,小刀锋利,这是个以剑为主的世界。,https://www.biquge7.top/35032
https://www.biquge7.top//imgs/50425.jpg,原来我是妖二代,卖报小郎君,李羡鱼二十岁那年，收到了父亲的遗产，一个年芳十八，貌美如花的祖奶奶。    李羡鱼：“祖奶奶，为什么你这么年轻。”祖奶奶：“因为我十八那年就死了。”李羡鱼：Σ(っ°Д°;)っ,https://www.biquge7.top/50425
https://www.biquge7.top//imgs/49937.jpg,我的贴身校花,带玉,"一个普通的高中生，跟随自称是世界顶级杀手的色老头子学功夫，又无意间得到一瓶丹药，让他身怀数种异能，从此踏上了不归路啊有木有，什么？我还要给你这个色老头子报仇？什么？靓丽性感的美女同租，时尚妩媚的警花？好吧，为了我的纯洁，我去！\\\""",https://www.biquge7.top/49937
https://www.biquge7.top//imgs/48957.jpg,吞天决,铁马飞桥,一个平凡的地球灵魂者穿越来到一个陌生的位面，一部逆天的功法，从此以后陈轩走上一条掠夺之路，一本只为杀人的武技，让陈轩伏尸百万。    修炼等级，后天，灵武，真武，元武，地灵，天灵，天仙，神仙……本书纯属虚构，如有雷同，实属巧合,https://www.biquge7.top/48957
https://www.biquge7.top//imgs/50239.jpg,神道帝尊(秦尘凌菲菲),蜗牛狂奔,"少年秦尘，星门被夺，修为被废，可却因此觉醒九生九世记忆，开启逆天的第十世征途。万界为书，我手执笔，谱写大千世界。百域为山，我心为海，走出通天神道。手擎天，脚踏地，这一世，我为帝尊，谁，敢不服？
",https://www.biquge7.top/50239
https://www.biquge7.top//imgs/50317.jpg,签到千年我怎么成人族隐藏老祖了,超喜欢吃辣椒,楚河穿越到大荒世界，夏族，成为林府中一个身份低微的小杂役，原以为就要平凡而卑微的过完一生，却没想到觉醒签到系统，在任何地方签到都能获得奖励。    在藏书阁第一次签到，获得奖励【九转金身诀】在藏书阁连续签到两万一千次，获得奖励，【法相金身】楚河秉承着，外面的世界太危险，不无敌，不出世的想法，在林家藏书阁签到一百年。    直到一百年后，犬牙族大举入侵夏族，要对无数人族大开杀戒的时候，楚河终于出手了！,https://www.biquge7.top/50317
https://www.biquge7.top//imgs/35773.jpg,至尊箭神,EK巧克力,星辰大6，无魔法，无斗气！    武者吸收星辰之力，强化已身，震慑天地，破碎星空，踏灭乾坤！    剑气纵横九霄，刀气撕裂苍穹，宝枪一刺，星辰崩碎，神箭一出，隔界断魂！    妖星降世天下乱，一代至尊横空出。    不要惹怒箭神，无论你躲藏在哪里，无论相隔了多少遍星空，多少个位面，箭神出手，一命归西。,https://www.biquge7.top/35773
https://www.biquge7.top//imgs/36985.jpg,全能魔法师,离火加农炮,“魔法，在这个世界可以当程序来用！”巅峰黑客叶垂在异界重生后有了惊人发现。    掌握了编程语言可以开发各种程序，而掌握了魔法语言，就可以释放各种魔咒！    带着巅峰黑客的经验和直觉，他将无所不能！    专精领域？神圣领域？奥义领域？    这些算毛线！    水、火、雷、风、土、空间、黑暗、光明，各种魔法元素随意玩转，他是史无前例的全能魔法师！,https://www.biquge7.top/36985
https://www.biquge7.top//imgs/35141.jpg,帝道至尊,凌乱的小道,为兄弟，两肋插刀，火海刀山，肝胆相照！    为红颜，征战天下，血染八荒，至死不渝！    血雨腥风，扬眉淡笑，指剑问群雄，谁敢与我一战？,https://www.biquge7.top/35141
https://www.biquge7.top//imgs/35526.jpg,横扫荒宇,孤单地飞,人体有三百六十个窍穴，可以吸纳灵气，供武者逆夺天地造化，成就无上大道。但窍穴不是生来就能吸纳灵气，而是要通过后天的修炼才能打通。    林洛根骨奇差，十七岁才有三个激活的窍穴，但在被一只天落破鼎砸晕、沦为家族笑柄后，却是得了一场大机遇，从此开僻,https://www.biquge7.top/35526
https://www.biquge7.top//imgs/35098.jpg,武魂弑天,铁手追命,家族流放的少年，因一个意外发现彻底改变了命运！逆天的魂器！能升级的兽魂！巧夺造化的天书！为他打开一扇成为强者的大门。在天地神王陨落的年代，且看易辰如何扭转乾坤斗阴阳，打出一个新纪元！某隐士强者：哈哈！我苦修千年，终于自创出一套足以毁天灭地的魂技！易辰：你的功法逆天就牛逼？小爷的我无字天书，能无限复制黏贴！,https://www.biquge7.top/35098
https://www.biquge7.top//imgs/36925.jpg,最强传承,擅长炒鸭蛋,【百万玄幻大作，万字快速更新】天地已经改变，破法时代已经来临。他是天下第一修真大派，昆仑派的唯一传承弟子，也是一名研究环境科学的研究生，更是一位与众不同的家庭教师。看最后的修真者如何踏上力量的巅峰。求点击、求关注、求打赏。,https://www.biquge7.top/36925
https://www.biquge7.top//imgs/35147.jpg,风临异世,蓝领笑笑生,一个现代不为人知的天才，意外死亡后穿越到异世成了一个游魂，却在机缘之下找了一个超级的纨绔子弟做自己的替身！    用天才的大脑来练习斗气，用现代的记忆来运用武技，用特殊的方式来释放魔法，用脑中的技术来打造兵器！    ！,https://www.biquge7.top/35147
https://www.biquge7.top//imgs/36474.jpg,仙武大帝,爬开,少年杨凡得吞天魔帝传承，从此之后走上逆天之路，手持滴血的“诛神魔剑”，佛挡杀佛，神挡杀神，于无数强者之中杀出一条血路，追寻那人人梦寐以求的不死不灭之境。,https://www.biquge7.top/36474
https://www.biquge7.top//imgs/38445.jpg,穿入聊斋,南朝陈,穿入到一个光怪陆离的聊斋世界，妖孽丛生，群魔乱舞，魑魅魍魉尽出。恰我心张狂，仗剑破红尘；正气浩然，下笔如有神！    ——庄生梦蝶，蓦然回首，人间道，妖魔道，我自行我道！    %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%    VIP铁杆500超级群：200702009（需验证，正版订阅者请加）；,https://www.biquge7.top/38445
https://www.biquge7.top//imgs/35204.jpg,神级系统,笑南风,炼器系统、融武系统、召唤系统、兑换系统……    装备商店，药品商店，声望商店，功法商店……    真气水、灵气水，恢复能量的蓝药水，修复伤势的红药水，还有各种能量卷轴，阵法卷轴，进阶丹，任务称号……    这是一个游戏系统，肖叶是游戏中唯一的角色，完成任务，解封系统与各种功能，获得丰富的任务奖励！    秒学功法，融合武技，召唤神兵！    神级系统，万象神通，游戏异界！,https://www.biquge7.top/35204
https://www.biquge7.top//imgs/36503.jpg,炼神,流牙,"只有经历重重磨难，遍体鳞伤之后活下来的人，才可以成为强者和英雄,坐拥无数财宝,掌握亿万生死。    这个世界上，只有极少数人能够享有最后的荣耀，而绝大多数人只能成为冰冷的墓碑。    所谓的规矩和法律，都只是用来束缚弱小者，被强者践踏，在这个世界，不看身份,只看实力,唯独实力,才是永恒。    第一声春雷炸响的时候，秦逸睁开双眼，眸中神光湛然，体内一亿八千万星辰，蠢蠢欲动……    炼神Q群:流牙·云霄神殿234531024,入群验证:书中任一人物名",https://www.biquge7.top/36503
https://www.biquge7.top//imgs/50476.jpg,我一个人砍翻乱世,新丰,一个人砍翻乱世的人生之路。丧尸：吼。林凡：“大家都是邻居，为什么要如此暴躁呢。”林凡：“我还要去买菜呢。”林凡看着变成丧尸的小青：“小青，我买了几瓶水，已...,https://www.biquge7.top/50476
https://www.biquge7.top//imgs/50006.jpg,魂帝武神,小小八,形意拳宗师萧逸魂穿异界。在这个武者横行的世界，萧逸得逆天武魂，开启了一段碾压当世无数天才，成就魂帝武神的强者之路。    粉碎天地，打破苍穹，凌驾诸天万界。作者自定义标签:热血杀手无敌文,https://www.biquge7.top/50006
https://www.biquge7.top//imgs/41674.jpg,无仙,曳光,追风万里行，寂寞看苍穹;    杯酒千秋去，天外无仙踪。    ——请书友们收藏、红票、订阅支持！    书友群1：209710200    书友群2：36941198    书友群3：36955647,https://www.biquge7.top/41674
https://www.biquge7.top//imgs/35162.jpg,妖道至尊,我本纯洁,涅槃重生，妖皇再现！一个傻子驸马，摇身成为妖皇，妖诀，元诀双修，妖凛天下！踩小人，招小弟，揽美人，成就最强妖道之路！（《神控天下》作者：我本纯洁    著，妖道群：273710976，需验证名称）,https://www.biquge7.top/35162
https://www.biquge7.top//imgs/35228.jpg,重生之百将图,月鼠,三流建筑大学毕业的他因为偷看美女编辑洗澡，悲催的被雷劈的灵魂穿越，在穿越的同时，一本百将名录发生了异变，成为了一本通灵之书，拥有召唤地球上一百名名将的能力，开始了自己波澜壮阔的异界之行。    青鸾枪神赵云，雷神小霸王李元霸，杀神白起，一个个璀璨的名字    伴随着那霸业千秋，永久的在这片异界大陆上流传，哪怕过去千年，依有人在传唱那绝世百将：    两杆方天画戟，三双金银锏，四对,https://www.biquge7.top/35228
https://www.biquge7.top//imgs/50478.jpg,我有一剑,青鸾峰上,我有一剑，出鞘即无敌！,https://www.biquge7.top/50478
https://www.biquge7.top//imgs/34917.jpg,我的第三帝国,龙灵骑士,"当整个欧洲都在梅塞斯密特机翼下战栗，
当海平面下的狼群已经撕开女王的喉咙，
当虎式坦克轰鸣着碾碎了莫斯科的城墙，
阿卡多站在众多记者面前，满脸微笑：
“除了上帝，没人能阻止第三帝国的扩张。”",https://www.biquge7.top/34917
https://www.biquge7.top//imgs/49106.jpg,四合院：我崔大可不在偷牛,沦陷宿殇,十八岁的崔大可，悄悄的融入了四九城。    这个世界太复杂，人是铁饭是钢，情满四合院，正阳门下小女人，金婚……    梁拉娣:大可的身材真好。    秦淮如:大可老是想骑自行车。    秦京茹:大可哥，教导我不要有那么多心眼。    丁秋楠:大可真棒。    ……    崔大可很感慨，咱也不缺吃不缺穿的，低调!,https://www.biquge7.top/49106
https://www.biquge7.top//imgs/38871.jpg,重建天庭,冬藤,"天地忽生大变，天庭崩裂，地府破碎，阴魂无归，妖物肆虐，魔临世间，世间生灵征战不休，混乱无比，导致死伤无数，怨气凝聚，天地混乱无序，即将破灭，
为救天地众生，董武携封神榜横空出世，代天封神，重建天庭，引导天地万物重归秩序，疏散怨气，使得巫妖人鬼魔各归期位，再现上古繁荣！
（感谢创世书评团提供论坛书评支持）",https://www.biquge7.top/38871
https://www.biquge7.top//imgs/37417.jpg,丹神,山中火猴,寒风潇潇落叶飘，一剑红尘恩怨了。    云海绝世丹帝——黑发大帝风落叶，于神恩天境意外陨落，十八年后，他转生为红叶国神将之子陈方，更得一界至宝天衍魂心。    自此更进一步，快意恩仇，纵横天下！    苍穹主宰，众生之巅，只因丹武永恒。    【大家看完书，点击一下右边的加入书架，那就是收藏。书友群：459703186，欢迎诸位兄弟姐妹，来此畅聊！】,https://www.biquge7.top/37417
https://www.biquge7.top//imgs/37992.jpg,都市传说之最强高手,月下狼影,--请大家支持新书《校花之至尊高手》神秘少年来到喧嚣都市：佣兵王者，个体商贩，优秀学生……他的身份到底是什么？    来历奇特的血色琥珀，是神秘的宝物，还是邪恶的诅咒？局势错综复杂，家国紧密难分，他是袖手旁观还是挺身而出？    且看他如何游戏世间，只手定乾坤！,https://www.biquge7.top/37992
https://www.biquge7.top//imgs/35437.jpg,火炼星空,猪小小,轻轻拂去封面上的灰尘，林风怀着分忐忑的心翻开第一页……    “火灵师，五系天灵师之一，是武者中极为罕见的存在，以控火著称。”    ……    林家少年，手执长枪，孤身踏上武者之路。    这是一个浩瀚而神秘的世界，这是一个星空最强者的崛起之路。    从天武大陆，到斗灵世界，踏破虚空，遨游亿万星空。    高潮迭起的情节，紧凑而兴奋的故事，2012末日巨作，尽在《火炼星空》。    ……    新书求收藏，求推荐，谢谢大家O(∩∩)O~,https://www.biquge7.top/35437
https://www.biquge7.top//imgs/38267.jpg,异界至尊战神,独孤小杜,世间荣辱，管我鸟事？美女危难，才要我管！    顶级宅男穿越异界大陆，踏遍河山组建悍妞军团，携美同行斗翻世间强者，至尊战神傲世九霄苍穹！    有妞不泡纯属傻帽，见妞就泡替天行道，把妹有道丑女不要，制服萝莉御姐最好——林凡语录！    （2012年最NB的玄幻小说，热血，搞笑，YY，扮猪吃虎，后宫一个不能少！）    ,https://www.biquge7.top/38267
https://www.biquge7.top//imgs/49082.jpg,开局觉醒双生道体,神迹小凯,少年叶凡意外魂穿修真世界，遭遇挚爱和堂哥连手背叛，筋骨被换，灵根被挖，大难不死，因祸得福，看少年叶凡如何一步步走上巅峰。,https://www.biquge7.top/49082
https://www.biquge7.top//imgs/34943.jpg,紫血圣皇,唯易永恒,血脉分九星，灰黑赤橙黄绿青蓝紫，紫血为最；皇分三等，人地圣，圣皇为首。    少年秦墨，机缘巧合，穿越到玄黄大陆，却天生白色废血，一辈子修炼无望，机缘巧合，获得一滴紫血，得轩辕圣皇传承，改造体质，成逆天之资，踏上强者之路，带领人族征伐诸天，问鼎无上圣皇。    吾是汝之盾，护汝万世得长生，吾是汝之剑，带汝饮尽异族血！！！,https://www.biquge7.top/34943
https://www.biquge7.top//imgs/50316.jpg,超凡药尊,神级黑八,圣仙三重界最强药尊，遭妻徒联手谋杀，带着太古通天灵宝乾坤天眼夺舍而生！    我为药炉，可炼天地！我有一眼，可定乾坤！变态？流氓？本药尊千年大道，岂会看得上尔等贱人？    作者自定义标签:丹药热血医生重生,https://www.biquge7.top/50316
https://www.biquge7.top//imgs/35994.jpg,终焉的骑士,西贝猫,他曾经以一人之力改变了整个大陆    为它带去了死亡，毁灭与混乱    他掌握这这个世界上最强大而令人恐惧的力量    使那令人畏惧的名字传遍四方    死亡不是结束，而是另外一个开始………    当玫瑰与剑的旗帜再次飘扬在这天空之下时    所带来的是毁灭还是希望？    【西贝猫出品完本保证】    【新书《召唤圣剑》请各位读者多,https://www.biquge7.top/35994
https://www.biquge7.top//imgs/36532.jpg,最强动漫系统,漫茶,夏雨穿越到异界，身体里忽然多了一个最强动漫系统！    想要技能吗？地爆天星，月牙天冲，炼金术，灭龙魔法，三色霸气任你选。    想要武器吗？斩魄刀，铁碎牙，雾忍七忍刀应有尽有。    想要美女吗？额……对不起，这得靠您自己了，不过我们为您提供各种各样的后宫体质，上条当麻的把妹手，垃圾君的半吸血鬼，保证让您倾尽万千少女！    所有，还等什么呢？赶快签下契约，进入最强动漫系统吧！,https://www.biquge7.top/36532
https://www.biquge7.top//imgs/35407.jpg,无上至尊,逍遥寰宇,荒古大陆，宗门林立，在这里亿万生灵以武为尊，人命如草菅。    这是一大盛世，什么万年难得一遇的绝世天才，百万年一出的盖世妖孽，竞相出世！    少年周动，偏远小镇周家一小子，凭借......,https://www.biquge7.top/35407
https://www.biquge7.top//imgs/36282.jpg,异界之装备强化专家,茫茫云海,穿越者已死，有事请烧纸。    修魂为主的天魂大陆，已故穿越者的几点灵魂碎片，以及一本位面规则之外的技能书，会给这个世界带来怎样的风浪呢？    看一个普通的平民少年，如何走出一条自由之路。    ,https://www.biquge7.top/36282
https://www.biquge7.top//imgs/49639.jpg,魔法学徒,蓝晶,传说中，魔族与神族原本共同居住在这个世界上，他们力量相同而个性相反，两者原本无所争执。    但是，为了争夺对人类的控制权，神魔之间终于爆发了    “光辉战役”。战役之后，强大力量破开空间，形成诸多不同世界，经过几千年的时光，人类重建文明，并成为这个世界的主人。    然而神魔两族仍然不断试图染指与掌控这个人的世界——杂货店出身的少年恩莱科，便出现在这风云多变的时代，他的资质根本不适于修炼魔法，但是却当上了好色奸诈的魔法师维克多的弟子，和另外三位患难朋友——贝尔蒂娜、凯特以及杰瑞，展开了魔法试炼生的冒险生涯，迈向后世圣典所称的    “先知”的开天辟地之途……,https://www.biquge7.top/49639
https://www.biquge7.top//imgs/35853.jpg,魔兽领主,高坡,无意中得到一座神秘的巫塔后，杨凌踏入了巫术修炼的门槛，成为了一名血巫。别人只能召唤一两头魔兽，他却可以凭着神秘的巫术驯化成千上万头魔兽，组建庞大的魔兽军团..... 新书《卡皇》正式上传了，请看一个小杂役如何翻身成为一个大邪王，美少女养成的故事。下面有车位连接，可以点击进去，还请书友们多多支持！,https://www.biquge7.top/35853
https://www.biquge7.top//imgs/36245.jpg,诸天,二十四桥明月夜,诸天世界，中天为王，人族称雄！    曾经，有十亿八千万魔神统御中天世界；    曾经，人族先贤筚路蓝缕，但为求存。    俱往矣，当神力长河贯穿中天，亘古奔涌之时，一个属于“神通”的大时代到来。    中天人族纵横诸天世界，亿万生灵都在神通下低头束手，昔日的一切辉煌尽为过往，每一个新的一天到来，都是前所未有的巅峰！    幸甚何如，生于斯时！    ……    莫玄，手持众神图录，身后朦胧光影，或横刀立马，或普度众生……皆是：东方众神！    他的面前，是：无量神通，不尽威能；诸天世界，神秘莫测。    携东方众神威能，踏入这个属于人族的最巅峰时代，神力光辉诸天暗影下，他    昂然而立！,https://www.biquge7.top/36245
https://www.biquge7.top//imgs/37642.jpg,万象搜索器,仙武大圣,随身带着万象搜索器，上知天文，下知地理，万象在手，天下我有。    叶浩凝神看向他脑海中的一幅镜像：山峰之巅，云雾缭绕，一位仙风道骨的灰袍老者负手而立，似要羽化登仙。    人物：穆风云    种族：人族    境界：天人境大宗师    武学：宗师级武学——《雷泽苍生》掌天地雷霆之力，一念风雷生。《五行阴阳掌》融汇五行阴阳之力，掌分天地，造化众生。天人级武学——《洞悉万象》可提高十倍武学悟性，乃上乘天人级武学。    是否窃夺天人级武学《洞悉万象》？“是。”叶浩毫不犹豫的选择了是，就在这时，灰袍老者似有所感应，抬头朝他看来，他脑海中的镜像轰然破碎，一股无形气机跨空而来，将叶浩牢牢锁定，使他动弹不得分毫。,https://www.biquge7.top/37642
https://www.biquge7.top//imgs/35871.jpg,祖巫,书海残笔,苍茫洪荒大陆，掀起万丈风云；远古十二祖巫，撼起惊世骇浪。沙尘掩世可遮天，巨木通神可蔽日。在这无尽的洪荒界，演绎着令人向往的传奇；明暗的少年少女，追寻着远古的渊源。东方之地，生命之海，木之祖巫；南方火域，不灭火山，火之祖巫；北方魔潭，三千弱水，水之祖巫。非凡的少年，一柄死神之镰，蚩尤之躯，不断诠释着洪荒的传奇····,https://www.biquge7.top/35871
https://www.biquge7.top//imgs/35338.jpg,剑神重生,天雷猪,曾经纵横魂剑大陆的一代剑神无天，被人追杀之下无奈自爆，竟奇迹般的重生到了一个少年的体内    从此以后，魂剑大陆上少了一个剑神无天，却又多了一个绝世高手——海天！,https://www.biquge7.top/35338
https://www.biquge7.top//imgs/36244.jpg,魔天至尊,此生落落,【新书上传：万域龙帝！敬请期待……】被一颗流星砸中，曾经的废物成为天才。    命运从此改变……    不服？    哥让你跪下唱征服！能炼丹，会炼器。我乃魔天大帝转世，专治天才与不服！,https://www.biquge7.top/36244
https://www.biquge7.top//imgs/35487.jpg,最强杀手系统,临海狸猫,不管一个社会发展到何种程度，总会有杀手和妓女。不用把前者想的过于神秘，也不用把后者想的如何卑贱，那不过是份工作。    唐恩穿越后就被逼选择了杀手这份前途无亮的工作，    “你有当杀手的天赋。”    唐恩：“呃，我还有这天赋？”    “是的，你长相够普通，这点很符合。”    “……”唐恩，“可是我连鸡鸭都没杀过。”    “没关系，杀手不需要杀鸡鸭，杀人就可以。”    “……”    （PS：前途无亮不是错别字，故意如此。）,https://www.biquge7.top/35487
https://www.biquge7.top//imgs/35003.jpg,无尽丹田,横扫天涯,气海，修炼者纳气的根本；丹田，天赋、化气的基础。天赋高者，一个气海往往漂浮数个丹田。丹田越多，天赋越高，纳气、化气的速度也就越快。人一生的气海中有几个丹田，是天生注定的。但，如果幸运得到了能够改变丹田数量的法诀呢？    别人用一个丹田修炼，你用十个，百个……    ps1：不会写简介，还望海涵，希望各位朋友支持！    ps2：简介不是问题，看得热血沸腾，大家好，才是真的好！    ps3：绝对好看。。。你值得拥有！    ps4:本书已出版，tj的话，出版社会追杀作者，请放心阅读。,https://www.biquge7.top/35003
https://www.biquge7.top//imgs/50144.jpg,六格神装,阳君,穿越降临，体内六格装备栏！    【黑黄杖】免疫一切控制效果及非物理伤害！    【恐鳌之心】每秒恢复10%生命！    【破湮大弓】百分百无视一切防御！    【雷霆之怨】化身风暴之灵！    ……    曾经的天地主角，被谁赶下了位子？    投身妖魔，执掌大妖诡力的世家    手段绝妙，铸造妖魔兵器的宗坊    哪条路能让他们重登昔日辉煌……    ……,https://www.biquge7.top/50144
https://www.biquge7.top//imgs/50185.jpg,永恒圣帝,千寻月,【网文界第一位日更百万字最新力作，无限精彩！】    在这天地间，有一帝座，至高无上，主宰天下沉浮。    诸天万域，万千种族，亿万生灵，莫不俯首称臣。    大世天骄，万域纷争，争相竞逐无上帝座，角逐最强帝者。    一代人族绝世天骄叶晨渡史上最可怕的大劫而殒落，转世重生，带着前世记忆再度修炼，欲要成为永恒不朽的无上帝君。    且看一代至尊的重生逆天之路！,https://www.biquge7.top/50185
https://www.biquge7.top//imgs/35383.jpg,十方天士,逆苍天,一双银瞳，一身紫血，脑藏太虚秘录，名为姬长空的他，十七年沉寂，一经出世，必将傲笑长空！,https://www.biquge7.top/35383
https://www.biquge7.top//imgs/50312.jpg,画江湖之不良人,一伤二十八,《画江湖之不良人》是第一季官方定制小说，根据国产原创三维武侠动画钜制《画江湖之不良人》改编，由若森数字官方监制。讲述以唐朝末年为背景发展的武侠江湖故事。,https://www.biquge7.top/50312
https://www.biquge7.top//imgs/39101.jpg,仙武大帝,爬开.,他是被族人戏称    “基础大师”的废柴，却意外得到魔帝传承，修吞天魔功，万物皆可化修为！    且看杨凡强势崛起，曾经的羞辱，百倍奉还！且看他以不死之躯碾压各路至尊，霸绝万界！,https://www.biquge7.top/39101
https://www.biquge7.top//imgs/36141.jpg,幻神,云天空,"青龙,白虎,朱雀,玄武,四大圣兽的名字,想必大家已经耳熟能详了,可是有谁知道,四大圣兽到底为什么会成为仅次与神的存在?    他们是经过怎样的努力,最终成为圣兽的?他们各自拥有着什么样的神奇本领呢?    有谁知道,当青龙,白虎,朱雀,玄武,四大圣兽齐聚在幻神手中时,又会发生什么样的变化呢?    熟悉老云的兄弟们都知道,没有个几十万字做铺垫,故事的精华部分是出不来的,希望大家相信老云,支持老云,老云一定会更努力的,创作出精彩的故事,来回报大家的!    融合,进化,变异进化,超级进化,合体,铠化,刃化,灵魂融合,四圣兽各具特点,光怪陆离,奇幻纷呈的超卓战技,将一一呈现,四圣兽的威名,从这里开始谱写!    四圣兽的神秘幕布,由我来为大家拉开!了解四圣兽,从幻神开始!",https://www.biquge7.top/36141
https://www.biquge7.top//imgs/35434.jpg,异界兽医,油炸包子,新书已经上传，书名《莲花宝鉴》书号181086以下是新书内容简介    《葵花宝典》大家都熟悉了，《莲花宝鉴》呢？    欲练此功，必先自宫！这是《葵花宝典》    若未成功，帮你自宫！这才是《莲花宝鉴》，    这是一个关于童子功的故事，一个可怜的男人，被人强迫学了一套阴毒的功法，神功大成之前不得近女色，不然《莲花宝鉴》便会‘咔嚓’一声帮他自宫！！    至于如何才算成功，这就要靠某位可怜的男人拼命去做善事，行善积德，积攒那么‘一点点’微不足道的仙家愿力。    于是，我们的主角誓要拼搏奋斗，做遍天下善事，助尽世间之人。    于是，他的仙家愿力每天都多了那么‘一点点’。    于是，某个混蛋加三级的家伙，有了个‘天下第一善人’的绰号，就是半夜踹寡妇门，也会被人当作是在做善事的那种……,https://www.biquge7.top/35434
https://www.biquge7.top//imgs/37239.jpg,海贼王之美食系统,听涛公子,穿越海贼王世界，成为未来海军元帅‘佛之战国’的养子，雷法本以为这已经很离谱了，直到他发现自己身上还有着一个能兑换来自‘美食的俘虏’世界里的东西的……    ‘猿武’与‘海军六式’的碰撞！……‘暗技’与‘霸气’的交锋！……‘食技’与‘恶魔果实能力’究竟孰强孰弱？！    ,https://www.biquge7.top/37239
